Code,Name,Country
2796,Achères-Triage - Carré 29,FR
2797,Achères-Triage - Bif Achèr-Ville,FR
2798,Achères-Triage - FSC Escale,FR
2799,Achères-Triage - FSC Réception,FR
2800,Achères-Triage - Garage Mat Voya,FR
2801,Achères-Triage - Entr V2J/Triage,FR
2802,Achères-Triage - Garage MI,FR
2803,Achères-Triage - Quai Navette,FR
2804,Achères-Triage - Liais V SAS/2D,FR
2805,Achères-Triage - Entrée Voie SAS,FR
2806,Achères-Triage - SAS,FR
2807,Achères-Triage - Triage,FR
2808,Munster-Badischhof,FR
2809,Poissy-Grande-Ceinture,FR
2810,Poissy - Bât Voyageurs,FR
2811,Poissy - ITE Talbot Ac E,FR
2812,Poissy - Fsc TALBOT,FR
2813,Poissy - ITE Talbot Ac O,FR
2814,Poissy - Quai Talbot,FR
2815,Medan - Halte,FR
2816,Villennes-sur-Seine,FR
2817,Vernouillet-Verneuil - Aig ITE FIBRO,FR
2818,Vernouillet-Verneuil - Bât Voyageurs,FR
2819,Vernouillet-Verneuil - ITE Fibro,FR
2820,Vernouillet-Verneuil - Triage Accès E,FR
2821,Vernouillet-Verneuil - Triage Accès OE,FR
2822,Vernouillet-Verneuil - Triage,FR
2823,Les Clairières-de-Verneuil,FR
2824,Les Mureaux - ITE VBMDG,FR
2825,Les Mureaux - Aiguille 83/84,FR
2826,Les Mureaux - Bât Voyageurs,FR
2827,Les Mureaux - ITE VBMDG (ITE),FR
2828,Les Mureaux - RNUR Accès Est,FR
2829,Les Mureaux - Faisceau RNUR,FR
2830,Les Mureaux - Garage GR,FR
2831,Les Mureaux - Garage GS,FR
2832,Les Mureaux - RNUR Accès O,FR
2833,Les Mureaux - Tiroir,FR
2834,Aubergenville-Élisabethville,FR
2835,Épône-Mézières - Carré Violet167,FR
2836,Épône-Mézières - Bât Voyageurs,FR
2837,Épône-Mézières - Bif Étumières,FR
2838,Épône-Mézières - Bif Graviers,FR
2839,Épône-Mézières - Jonct V1G/V2G,FR
2840,Évreux-Embranchement - Carré 102,FR
2841,Évreux-Embranchement - Bât Voyageurs,FR
2842,Évreux-Embranchement - CONC Jonc IPCS,FR
2843,"Évreux-Embranchement - IPCS Km 106,5",FR
2844,"Évreux-Embranchement - IPCS Km 107,9",FR
2845,Évreux-Embranchement - Mart Jonc IPCS,FR
2846,Bueil,FR
2847,St-Aubin-du-Vieil-Évreux,FR
2848,La Bonneville-sur-Iton,FR
2849,Conches - Bât Voyageurs,FR
2850,Romilly-la-Puthenaye,FR
2851,Beaumont-le-Roger,FR
2852,Prey - Aig 32,FR
2853,Prey - ITE Coop Garnay,FR
2854,Damville,FR
2855,ITE UCASEN,FR
2856,Breteuil - ITE ITE,FR
2857,St-André-de-l'Eure - ITE Coop Garnay,FR
2858,Paris-Montparnasse - Aig Ac Vaugirar,FR
2859,Paris-Montparnasse - Bât Voyageurs,FR
2860,Paris-Montparnasse - Plateau Vouillé,FR
2861,Paris-Montparnasse - Accès Vouillé,FR
2862,Paris-Vaugirard,FR
2863,Morre,FR
2864,Ouest-Ceinture,FR
2865,Vanves-Malakoff - Aiguille 304,FR
2866,Vanves-Malakoff - Aiguille 305,FR
2867,Vanves-Malakoff - Entrée V1Ter,FR
2868,Vanves-Malakoff - Bif,FR
2869,Vanves-Malakoff - Bât Voyageurs,FR
2870,Clamart,FR
2871,Clamart - Tiroir,FR
2872,Montrouge-Châtillon - Aiguille 601,FR
2873,Montrouge-Châtillon - Aiguille 502,FR
2874,Montrouge-Châtillon - Aig 311/312,FR
2875,Montrouge-Châtillon - Aig 401/631,FR
2876,Montrouge-Châtillon - Aig Côté Vanves,FR
2877,Montrouge-Châtillon - Ateliers,FR
2878,Montrouge-Châtillon - Aig 402/403,FR
2879,Montrouge-Châtillon - Garage de Rames,FR
2880,Montrouge-Châtillon - Aiguille 520,FR
2881,Versailles-Chantiers - Liaisons Km 18,FR
2882,Versailles-Chantiers - Accès Ouest,FR
2883,Versailles-Chantiers - Bif Matelots,FR
2884,Versailles-Chantiers - Bât Voyageurs,FR
2885,Versailles-Chantiers - Bif Porchefont,FR
2886,Versailles-Chantiers - Carré 206,FR
2887,Invalides - Carré 85,FR
2888,Invalides - Carré 92,FR
2889,Invalides - Bât Voyageurs,FR
2890,Pont-de-l'Alma,FR
2891,Champ-de-Mars-Tour-Eiffel - Carré 422,FR
2892,Champ-de-Mars-Tour-Eiffel - Carré 405,FR
2893,Champ-de-Mars-Tour-Eiffel - Carré 67,FR
2894,Champ-de-Mars-Tour-Eiffel - Carré 72,FR
2895,Champ-de-Mars-Tour-Eiffel - Bât Voyageurs,FR
2896,Javel,FR
2897,Javel - Signal 385-387,FR
2898,Issy,FR
2899,Meudon-Val-Fleury,FR
2900,Meudon,FR
2901,Bellevue,FR
2902,Sèvres-Rive-Gauche,FR
2903,Sèvres-Rive-Gauche - Tiroir,FR
2904,Versailles-Matelots - Bât Voyageurs,FR
2905,Versailles-Matelots - Local,FR
2906,Versailles-Rive-Gauche,FR
2907,Porchefontaine,FR
2908,Chaville-Vélizy - Carré 26,FR
2909,Chaville-Vélizy - Bât Voyageurs,FR
2910,Chaville-Rive-Gauche,FR
2911,Viroflay-Rive-Gauche,FR
2912,St-Cyr - Bif Bois-Gazé,FR
2913,St-Cyr - Bif Bois-Robert,FR
2914,St-Cyr - Bât Voyageurs,FR
2915,St-Cyr - Bif Granvil,FR
2916,St-Cyr - E/S IPCS V1,FR
2917,St-Cyr - E/S IPCS V2,FR
2918,Trappes-Marchandises - Arrêt EMM,FR
2919,Trappes-Marchandises - Garage SQDF,FR
2920,Trappes-Marchandises - Quai Navette,FR
2921,Trappes-Marchandises - Garage Triage,FR
2922,Trappes-Marchandises - FSC Réception,FR
2923,Trappes-Marchandises - Triage,FR
2924,La Verrière - Bât Voyageurs,FR
2925,La Verrière - E V1Bis S V2Bis,FR
2926,La Verrière - Ent/Sort Triage,FR
2927,La Verrière - S V1Bis E V2Bis,FR
2928,La Verrière - Zone Industriel,FR
2929,Coignières,FR
2930,Les Essarts-le-Roi,FR
2931,Le Perray - Entrée V1Bis,FR
2932,Le Perray - Sortie V2Bis,FR
2933,Le Perray - Bât Voyageurs,FR
2934,Issy-Val-de-Seine - Bât Voyageurs,FR
2935,Rambouillet - Liais V2/V2Bis,FR
2936,Rambouillet - Liais V2Bis/V2,FR
2937,Rambouillet - Bât Voyageurs,FR
2938,Rambouillet - Liais V1Bis/V 1,FR
2939,Pont-du-Garigliano H. Pompidou - Carré 50,FR
2940,Pont-du-Garigliano H. Pompidou - Bât Voyageurs,FR
2941,Pont-du-Garigliano H. Pompidou - Tiroir,FR
2942,Gazeran,FR
2943,Beynes - Bât Voyageurs,FR
2944,Fontenay-le-Fleury,FR
2945,Villepreux-les-Clayes,FR
2946,Plaisir-Grignon - Bif,FR
2947,Plaisir-Grignon - Bât Voyageurs,FR
2948,Plaisir-Grignon - E/S IPCS V1/V2,FR
2949,Garancières-la-Queue,FR
2950,Orgérus-Béhoust,FR
2951,Tacoignières-Richebourg,FR
2952,Houdan,FR
2953,Marchezais-Broué,FR
2954,Dreux,FR
2955,Dreux - Carré 31,FR
2956,Dreux - Carré 32,FR
2957,Dreux - Chantier Impair,FR
2958,Petit-Jouy-Les Loges,FR
2959,Jouy-en-Josas,FR
2960,St-Germain-St-Rémy,FR
2961,Vauboyen,FR
2962,Bièvres - Bât Voyageurs,FR
2963,Nonancourt,FR
2964,Nonancourt - Sémaphore 33,FR
2965,Nonancourt - Sémaphore 34,FR
2966,Igny,FR
2967,Massy-Palaiseau-Grande-Ceintur - Bât Voyageurs,FR
2968,Massy-Palaiseau-Grande-Ceintur - Aiguille 52/53,FR
2969,Tillières,FR
2970,Tillières - Sémaphore 35,FR
2971,Tillières - Sémaphore 36,FR
2972,Verneuil-sur-Avre,FR
2973,Verneuil-sur-Avre - Carré 41,FR
2974,Verneuil-sur-Avre - Carré 42,FR
2975,Verneuil-sur-Avre - Sémaphore 38,FR
2976,Bourth,FR
2977,Bourth - Sémaphore 45,FR
2978,Bourth - Sémaphore 44,FR
2979,Longjumeau,FR
2980,Plaisir-Les Clayes,FR
2981,Chilly-Mazarin,FR
2982,Gravigny-Balizy,FR
2983,Petit-Vaux,FR
2984,Garnay - ITE CARD,FR
2985,Aunay-Tréon - ITE HUREL-ARC,FR
2986,Massy-TGV - Aig 1101/1102,FR
2987,Massy-TGV - Aig 1104/1103,FR
2988,Massy-TGV - Bât Voyageurs,FR
2989,Massy-TGV - Aig 1111/1113,FR
2990,Massy-TGV - Aiguille 1107V,FR
2991,Massy-TGV - Aig 1121B/1127B,FR
2992,Trappes-Voyageurs - Bât Voyageurs,FR
2993,St-Quentin-en-Yvelines - Liaisons Km 23,FR
2994,St-Quentin-en-Yvelines - Aiguille 733a,FR
2995,St-Quentin-en-Yvelines - Bif St-Quentin,FR
2996,St-Quentin-en-Yvelines - Bât Voyageurs,FR
2997,St-Quentin-en-Yvelines - Garages Rames O,FR
2998,St-Quentin-en-Yvelines - Garage de Rames,FR
2999,St-Quentin-en-Yvelines - Tiroirs,FR
3000,St-Cyr-Grande-Ceinture,FR
3001,Noisy-le-Roi,FR
3002,Villiers-Neauphle-Pontchartrai,FR
3003,Montfort-l'Amaury-Mère,FR
3004,Chartres - Bif de Dreux,FR
3005,Chartres - Bât Voyageurs,FR
3006,Chartres - Entrée IPCS V 1,FR
3007,Chartres - Ent Évit Impair,FR
3008,Chartres - Ent/Sort VU,FR
3009,Chartres - Bif des Vauroux,FR
3010,Chartres - Sortie IPCS V2,FR
3011,Chartres - Sor Évit Impair,FR
3012,Chartres - Triage,FR
3013,Lucé - Bât Voyageurs,FR
3014,Lucé - ITE Voie Mère,FR
3015,Épernon - Bât Voyageurs,FR
3016,Épernon - E V1Bis S V2Bis,FR
3017,Maintenon - Bât Voyageurs,FR
3018,Maintenon - Entrée V2Bis,FR
3019,Maintenon - IPCS E V2 S V1,FR
3020,Maintenon - Liais V1Bis/V 1,FR
3021,St-Piat,FR
3022,Jouy - Bât Voyageurs,FR
3023,"Jouy - Entr IPCS V1,V2",FR
3024,"Jouy - Sort IPCS V1,V2",FR
3025,La Villette-St-Prest,FR
3026,Amilly-Ouerray,FR
3027,St-Aubin-St-Luperce,FR
3028,Courville-sur-Eure,FR
3029,Pontgouin,FR
3030,La Loupe - Bât Voyageurs,FR
3031,La Loupe - Ent Évit Impair,FR
3032,La Loupe - Ent Évit Pair,FR
3033,La Loupe - Sor Évit Impair,FR
3034,La Loupe - Sort Évit Pair,FR
3035,Bretoncelles,FR
3036,Condé-sur-Huisne,FR
3037,Nogent-le-Rotrou - Bât Voyageurs,FR
3038,Nogent-le-Rotrou - Entrée Voie 3,FR
3039,Nogent-le-Rotrou - Ent Évit Pair,FR
3040,Nogent-le-Rotrou - Sortie Voie 3,FR
3041,Nogent-le-Rotrou - Sort Évit Pair,FR
3042,Beaulieu-Le Coudray - Bât Voyageurs,FR
3043,Beaulieu-Le Coudray - ITE Class-Franc,FR
3044,Beaulieu-Le Coudray - ITE Chartres,FR
3045,La Taye,FR
3046,Bailleau-le-Pin,FR
3047,Magny-Blandainville,FR
3048,Illiers-Combray,FR
3049,Brou,FR
3050,Arrou,FR
3051,Courtalain-St-Pellerin,FR
3052,Clévilliers - ITE Coop Thymer,FR
3053,St-Sauveur-Châteauneuf - ITE CARD,FR
3054,Coltainville - ITE Primagaz,FR
3055,Gallardon-Pont - ITE SABLEM,FR
3056,Gallardon-Pont - ITE SCAEL,FR
3057,ITE Zone Industrielle Gravière,FR
3058,Le Mans - Carré 276,FR
3059,Le Mans - Carré 277,FR
3060,Le Mans - Bât Voyageurs,FR
3061,Le Mans - Bif Ptite Croix,FR
3062,Le Mans - Bif des Docks,FR
3063,Le Mans - Bif Fontaines,FR
3064,Le Mans - Rac St-Geor E,FR
3065,Le Mans - Rac St-Geor OE,FR
3066,"Le Mans - ITE Km 329,7",FR
3067,Le Mans - Bif Pontlieue,FR
3068,Le Mans - Bif Plumas N,FR
3069,Le Mans - Bif de Préau,FR
3070,Le Mans - Bif Plumas S,FR
3071,Le Mans - Triage,FR
3072,Neuville-sur-Sarthe,FR
3073,La Guierche,FR
3074,La Guierche - Sémaphore 414,FR
3075,Montbizot,FR
3076,Montbizot - Sémaphore 413,FR
3077,Teillé (Sarthe),FR
3078,Vivoin-Beaumont,FR
3079,Vivoin-Beaumont - Sémaphore 417,FR
3080,Vivoin-Beaumont - Sémaphore 418,FR
3081,Piacé-St-Germain,FR
3082,La Hutte-Coulombiers,FR
3083,Bourg-le-Roi,FR
3084,La Milesse-La Bazoge,FR
3085,Domfront (Sarthe),FR
3086,Conlie,FR
3087,Crissé,FR
3088,Sillé-le-Guillaume - Bât Voyageurs,FR
3089,Rouessé-Vassé,FR
3090,Yvré-l'Évêque,FR
3091,Champagné,FR
3092,St-Mars-la-Brière,FR
3093,Montfort-le-Gesnois - Bât Voyageurs,FR
3094,Montfort-le-Gesnois - Garages,FR
3095,Connerré-Beillé - Bât Voyageurs,FR
3096,Connerré-Beillé - Bif N LGV Atlan,FR
3097,Connerré-Beillé - Bif S LGV Atlan,FR
3098,Connerré-Beillé - Ent/Sort Tri,FR
3099,Sceaux-Boësse,FR
3100,La Ferté-Bernard - Bât Voyageurs,FR
3101,La Ferté-Bernard - Ent Évit Impair,FR
3102,La Ferté-Bernard - Ent Évit Pair,FR
3103,La Ferté-Bernard - Sor Évit Impair,FR
3104,La Ferté-Bernard - Sort Évit Pair,FR
3105,Le Theil-La Rouge,FR
3106,Le Theil-La Rouge - ITE Sept,FR
3107,Voivres,FR
3108,La Suze,FR
3109,Noyen,FR
3110,Avoise,FR
3111,Sablé - Bif Châteaub,FR
3112,Sablé - Bif Louailles,FR
3113,Sablé - Bât Voyageurs,FR
3114,Sablé - E/S Base Trav.,FR
3115,La Chapelle-du-Chêne - ITE CADS,FR
3116,Arnage - Carré C6,FR
3117,Arnage - Carré C7,FR
3118,Arnage - Bât Voyageurs,FR
3119,Laigné-St-Gervais,FR
3120,Écommoy,FR
3121,Écommoy - Carré C101/C102,FR
3122,Écommoy - Carré C91,FR
3123,Écommoy - Carré C92,FR
3124,Aubigné-Racan - Bât Voyageurs,FR
3125,Aubigné-Racan - Carré C71/C72,FR
3126,Aubigné-Racan - Carré C81/C82,FR
3127,Aubigné-Racan - ITE Ergm,FR
3128,Mayet,FR
3129,Vaas,FR
3130,Château-du-Loir - Carré C8,FR
3131,Château-du-Loir - Carré C15,FR
3132,Château-du-Loir - Carré C56/C79,FR
3133,Château-du-Loir,FR
3134,Château-du-Loir - Bât Voyageurs,FR
3135,Le Tanchet-Lublé,FR
3136,Château-la-Vallière,FR
3137,Château-la-Vallière - Local,FR
3138,La Chartre-sur-le-Loir,FR
3139,Bessé-sur-Braye - Bât Voyageurs,FR
3140,Mondoubleau - ITE Franciade,FR
3141,Clermont-La Rotonde,FR
3142,Clermont-La Rotonde - S605,FR
3143,Poste 17 - Changement de V,FR
3144,Auneau (TGV) - Rac Base Travau,FR
3145,Courtalain-TGV-Bifurcation - Bif,FR
3146,Magneux-Courlandon,FR
3147,Mouans-Sartoux,FR
3148,ITE CAAT,FR
3149,"ITE CAAT - Aiguille Km 8,3",FR
3150,"ITE CAAT - Aiguille Km 7,7",FR
3151,ITE Bois et sciages de Sougy,FR
3152,La Rochelle-Champs-de-Mars,FR
3153,Aytré-les-Minimes,FR
3154,Colmar-Mésanges,FR
3155,Rouen-Rive-Droite,FR
3156,"Rouen-Rive-Droite - IPCS Km 142,9",FR
3157,Rouen-Martainville - Gare Locale,FR
3158,Rouen-Martainville - Plateau CFI,FR
3159,Rouen-Martainville - Tr Madeleine,FR
3160,Rouen-Martainville - Terminal Ouest,FR
3161,Rouen-Orléans - Local,FR
3162,Petit-Quevilly - Plateau Anglais,FR
3163,Grand-Quevilly,FR
3164,Petit-Couronne - ITE SHELL,FR
3165,St-Pierre-lès-Elbeuf - ITE Witco Ifrac,FR
3166,Elbeuf-St-Aubin - Carré 03,FR
3167,Elbeuf-St-Aubin - Carré 12,FR
3168,Elbeuf-St-Aubin - Bât Voyageurs,FR
3169,Elbeuf-St-Aubin - ITE Stref,FR
3170,Tourville,FR
3171,Tourville - Signal 102,FR
3172,Tourville - Carré 07,FR
3173,Elbeuf-Ville,FR
3174,Oissel - Bif Tourville,FR
3175,Oissel - Bât Voyageurs,FR
3176,St-Étienne-du-Rouvray - Bât Voyageurs,FR
3177,St-Étienne-du-Rouvray - ITE Papèteries,FR
3178,St-Étienne-du-Rouvray - Pancarte 10 Z,FR
3179,Sotteville - C323 325 327,FR
3180,Sotteville - E/S Zone P2+R,FR
3181,Sotteville - Bif d'Eauplet,FR
3182,Sotteville - Bât Voyageurs,FR
3183,"Sotteville - Carré 225,2",FR
3184,Sotteville - Carré 354h,FR
3185,Sotteville - Dépôt Autorails,FR
3186,Sotteville - Gril Électrique,FR
3187,Sotteville - Dépôt Diesels,FR
3188,Sotteville - Fsc Attente,FR
3189,Sotteville - Jonc Ag 205-210,FR
3190,Sotteville - Jonction Dépôt,FR
3191,Sotteville - Ent/Sort ZP 2+R,FR
3192,Sotteville - Voies La Poste,FR
3193,Sotteville - Quai 4 mares,FR
3194,Sotteville - Quai du Dépôt,FR
3195,Sotteville - Triage Annexe,FR
3196,Sotteville - Triage Mixte,FR
3197,Sotteville - Sortie TRI V3,FR
3198,Sotteville - Sortie TRI V4,FR
3199,Sotteville - Sortie EVP & TR,FR
3200,Sotteville - Garage Voitures,FR
3201,Darnétal,FR
3202,Maromme - Bât Voyageurs,FR
3203,Maromme - Sor Évit Impair,FR
3204,Maromme - Garage,FR
3205,Maromme - Ent Évit Impair,FR
3206,Malaunay-Le Houlme - Bif de Malaunay,FR
3207,Malaunay-Le Houlme - Bât Voyageurs,FR
3208,Malaunay-Le Houlme - Sort Évit Pair,FR
3209,Barentin-Embranchement,FR
3210,Pavilly-Station,FR
3211,Motteville - Sortie Voie 1L,FR
3212,Motteville - Sortie Voie 2L,FR
3213,Motteville - Bif Auzouville,FR
3214,Motteville - Bât Voyageurs,FR
3215,Motteville - ITE SCETAUROUTE,FR
3216,"Motteville - E/S VUT K 170,6",FR
3217,Haussez,FR
3218,Forges-les-Eaux,FR
3219,St-Martin-du-Vivier,FR
3220,Morgny,FR
3221,Longuerue-Vieux-Manoir,FR
3222,Longuerue-Vieux-Manoir - Signal P188,FR
3223,"Longuerue-Vieux-Manoir - Signal Km 98,1",FR
3224,Montérolier-Buchy,FR
3225,Montérolier-Buchy - Signal P170,FR
3226,Sommery,FR
3227,Sommery - Signal P165,FR
3228,Sommery - Signal P168,FR
3229,Serqueux,FR
3230,Serqueux - Carré 13,FR
3231,Serqueux - Carré 14,FR
3232,Serqueux - Sem 261/262,FR
3233,Serqueux - Sem 251/252,FR
3234,St-Vaast-Bosville - Bât Voyageurs,FR
3235,St-Valéry-en-Caux - Bât Voyageurs,FR
3236,St-Valéry-en-Caux - ITE EDF,FR
3237,St-Ouen-du-Breuil,FR
3238,Montville,FR
3239,Clères - Carré 116,FR
3240,Clères - Bât Voyageurs,FR
3241,Rouen-Rive-Gauche (IE) - Bif de Grammont,FR
3242,Rouen-Rive-Gauche (IE) - Rouen-St-Sever,FR
3243,Le Havre - Carré 1327,FR
3244,Le Havre - Carré 1312,FR
3245,Le Havre - Accès Port 2000,FR
3246,Le Havre - CV 121,FR
3247,Le Havre - Carré 174,FR
3248,Le Havre - Carré 175,FR
3249,Le Havre - Carré 182,FR
3250,Le Havre - Carré 184,FR
3251,Le Havre - Accès Dépôt,FR
3252,Le Havre - Bif Gonfreville,FR
3253,Le Havre - Bif du Havre,FR
3254,Le Havre - Bif Breque,FR
3255,Le Havre - Gare Locale,FR
3256,Le Havre - Dépôt,FR
3257,Le Havre - ITE Cofaz,FR
3258,Le Havre - ITE Lafarge,FR
3259,Le Havre - ITE Le Nickel,FR
3260,Le Havre - ITE Sogestrol,FR
3261,Le Havre - FSC Alluvionnai,FR
3262,Le Havre - FSC La Darse,FR
3263,Le Havre - ITE Good-Year,FR
3264,Le Havre - Bif d'Harfleur,FR
3265,Le Havre - Gare maritime,FR
3266,Le Havre - Poste D,FR
3267,Le Havre - ITE RNUR SARH,FR
3268,Le Havre - Soquence March,FR
3269,Le Havre-Graville (IE),FR
3270,Le Havre-Graville (IE) - Rac Ouest,FR
3271,Harfleur,FR
3272,St-Laurent-Gainneville,FR
3273,Étainhus-St-Romain,FR
3274,Virville-Manneville,FR
3275,Bréauté-Beuzeville - Ent/Sort Garage,FR
3276,Bréauté-Beuzeville - Bât Voyageurs,FR
3277,"Bréauté-Beuzeville - E/S VUT K 200,9",FR
3278,Bréauté-Beuzeville - Marchandises,FR
3279,Bolbec-Nointot,FR
3280,Foucart-Alvimare - Bât Voyageurs,FR
3281,Foucart-Alvimare - E/S VUT,FR
3282,Yvetot - Bât Voyageurs,FR
3283,"Yvetot - E/S VUT K 176,0",FR
3284,Bolbec-Ville,FR
3285,Gravenchon-Port-Jérome,FR
3286,Grainville-Ymauville,FR
3287,Les Ifs,FR
3288,Fécamp,FR
3289,Harfleur-Halte,FR
3290,Jacques-Monod-La Demi-Lieue,FR
3291,Montivilliers,FR
3292,Épouville,FR
3293,Rolleville,FR
3294,Dieppe - Bât Voyageurs,FR
3295,Rouxmesnil - Pancarte Arrêt,FR
3296,Rouxmesnil - Triage,FR
3297,Arques-la-Bataille - Bât Voyageurs,FR
3298,Arques-la-Bataille - ITE Lefèbvre,FR
3299,St-Aubin-sur-Scie,FR
3300,Anneville-sur-Scie,FR
3301,Longueville-sur-Scie,FR
3302,Auffay,FR
3303,St-Victor,FR
3304,Envermeu - Bât Voyageurs,FR
3305,Envermeu - ITE EDF,FR
3306,Orival,FR
3307,Bourgtheroulde-Thuit-Hébert,FR
3308,Glos-Montfort,FR
3309,Glos-Montfort - Ent/Sort Triage,FR
3310,Brionne (Eure),FR
3311,La Rivière-Thibouville,FR
3312,Montfort-St-Philbert,FR
3313,Pont-Audemer - Bât Voyageurs,FR
3314,Pont-Audemer - ITE Ahlstrom Da,FR
3315,Beuzeville (Eure) - ITE Système U,FR
3316,Vernon (Eure) - Bât Voyageurs,FR
3317,Vernon (Eure) - Pancarte Arrêt,FR
3318,Vernon (Eure) - Quai Embarquem,FR
3319,Vernon (Eure) - Entrée Voie 4,FR
3320,Gaillon-Aubevoye - Bât Voyageurs,FR
3321,Gaillon-Aubevoye - ITE L'AVEBENE,FR
3322,Gaillon-Aubevoye - ITE CFPI,FR
3323,Gaillon-Aubevoye - ITE Sandoz,FR
3324,St-Pierre-du-Vauvray - Bât Voyageurs,FR
3325,St-Pierre-du-Vauvray - Rebroussement,FR
3326,Pont-de-l'Arche - Bât Voyageurs,FR
3327,Pont-de-l'Arche - FSC Plaine,FR
3328,Port-Villez,FR
3329,Pont-St-Pierre,FR
3330,Fleury-sur-Andelle,FR
3331,Charleval,FR
3332,Ménesqueville,FR
3333,Saussay-Écouis,FR
3334,Étrépagny - Bât Voyageurs,FR
3335,Étrépagny - ITE GEN Sucreri,FR
3336,Louviers - Bât Voyageurs,FR
3337,Louviers - ITE Eurarma,FR
3338,Val-de-Reuil - Bât Voyageurs,FR
3339,Val-de-Reuil - ITE Herouard,FR
3340,Rosny-sur-Seine,FR
3341,Bonnières - Bât Voyageurs,FR
3342,Bonnières - ITE Singer,FR
3343,Reims-Franchet-d'Espèrey,FR
3344,Beine-Farman,FR
3345,Lancey,FR
3346,Acquigny - ITE GEORGIA PAC,FR
3347,Acquigny - Gare,FR
3348,Hondouville - ITE GEORGIA PAC,FR
3349,ITE SEAU,FR
3350,ITE SO FO EST,FR
3351,Les Relais - Entrée IPCS,FR
3352,Les Relais - Sortie IPCS,FR
3353,ITE Granulats-de-La Crau,FR
3354,Rougemont-Chanteloup,FR
3355,La Rochelle-Porte-Dauphine,FR
3356,Aytré-Plage,FR
3357,Chamiers - C1,FR
3358,Chamiers - C4,FR
3359,Vitrolles-Aéroport-Marseille-P,FR
3360,Quetteville,FR
3361,Fos-Mole-Central ITE CUMPM - ITE EVERE,FR
3362,Miramas ITE SMEA,FR
3363,Caen - Bif Courseulles,FR
3364,"Caen - IPCS Km 227,6",FR
3365,Caen - Bât Voyageurs,FR
3366,"Caen - IPCS Km 238,1",FR
3367,"Caen - IPCS Km 239,4",FR
3368,Bretteville-Norrey,FR
3369,Audrieu,FR
3370,Bayeux,FR
3371,Le Molay-Littry,FR
3372,Feuguerolles-St-André,FR
3373,Frénouville-Cagny,FR
3374,Moult-Argences - Bât Voyageurs,FR
3375,Mézidon - Bât Voyageurs,FR
3376,Mézidon - Rac Mézidon E/S,FR
3377,"Mézidon - IPCS Km 214,2",FR
3378,"Mézidon - IPCS Km 216,6",FR
3379,Mézidon - Rac de Mézidon,FR
3380,Mézidon - Triage,FR
3381,St-Pierre-sur-Dives,FR
3382,Vendeuvre-Jort,FR
3383,Couliboeuf,FR
3384,Lisieux - Bif Trouville,FR
3385,Lisieux - Bât Voyageurs,FR
3386,"Lisieux - IPCS Km 158,5",FR
3387,Lisieux - C Violet 115,FR
3388,Lisieux - Sortie V2Bis,FR
3389,Lisieux - Ent Évit Impair,FR
3390,"Lisieux - IPCS Km 157,4",FR
3391,"Lisieux - IPCS Km 190,5",FR
3392,"Lisieux - IPCS Km 189,2",FR
3393,Lisieux - Lecaude IPCS,FR
3394,Lisieux - St-Paul IPCS,FR
3395,Lisieux - Sémaphore 201,FR
3396,Lisieux - Carré 202,FR
3397,Lisieux - Carré 203,FR
3398,Lisieux - Carré 154,FR
3399,Lisieux - Carré 208,FR
3400,Lisieux - Entrée V2Bis,FR
3401,Lisieux - Carrés 205/207,FR
3402,Lisieux - Sor Évit Impair,FR
3403,Lisieux - Carrés 204/206,FR
3404,Bernay - Bât Voyageurs,FR
3405,Serquigny - CV 32,FR
3406,Serquigny - Bif Rouen-IPCS,FR
3407,Serquigny - Bât Voyageurs,FR
3408,"Serquigny - IPCS Km 147,2",FR
3409,Serquigny - Rac de Paris,FR
3410,Serquigny - Rac Rouen-IPCS,FR
3411,Le Grand-Jardin,FR
3412,Pont-l'Évêque,FR
3413,Trouville-Deauville,FR
3414,Trouville-Deauville - Carré 308,FR
3415,Trouville-Deauville - Carré 303,FR
3416,Blonville-sur-Mer-Benerville,FR
3417,Villers-sur-Mer,FR
3418,Houlgate,FR
3419,Dives-Cabourg,FR
3420,Honfleur - Bât Service,FR
3421,Montabard,FR
3422,Argentan - Bif de Ste-Anne,FR
3423,Argentan - Bât Voyageurs,FR
3424,Argentan - Carré 101,FR
3425,Argentan - Carré 102,FR
3426,Argentan - Sémaphore 98,FR
3427,Argentan - Sémaphore 99,FR
3428,Écouché - Bât Voyageurs,FR
3429,Écouché - Sémaphore 147,FR
3430,Écouché - Sémaphore 148,FR
3431,Surdon - Carré 80,FR
3432,Surdon - Carré 85,FR
3433,Surdon - Bât Voyageurs,FR
3434,Surdon - Carré 83,FR
3435,Surdon - Carré 95,FR
3436,Surdon - Carré 96,FR
3437,Nonant-le-Pin,FR
3438,Le Merlerault,FR
3439,Le Merlerault - Sémaphore 65,FR
3440,Le Merlerault - Sémaphore 68,FR
3441,Ste-Gauburge,FR
3442,Ste-Gauburge - Sémaphore 63,FR
3443,Ste-Gauburge - Sémaphore 66,FR
3444,Rai-Aube,FR
3445,L'Aigle - Bât Voyageurs,FR
3446,L'Aigle - Carré 62,FR
3447,L'Aigle - Sémaphore 52,FR
3448,St-Martin-d'Écublei,FR
3449,Sées,FR
3450,Vingt-Hanaps,FR
3451,Alençon - Carré 42,FR
3452,Alençon - Sémaphore 51,FR
3453,Alençon - Bât Voyageurs,FR
3454,St-Denis-sur-Sarthon,FR
3455,La Lacelle,FR
